,spell ex,mediamai ksh,xconfirm endsessi,virtex virtex,stty tty,ls generic,bc postprin,download tcpostio,fifo cat,ls sed,rmdir generic,stty hostname,cat cat,tty sh,sendmail rm,tty env,file ppost,cat generic,download hostname,Unnamed: 0,gettxt gettxt,date lp,sh rm,dvips gs,rm ls,rm sh,lock ex,ksh xterm,netscape ex,cat file,sort sort,cat post,cat tty,true grep,cat hostname,ln find,bc date,generic expr,tty cat,tty xsetroot,sh hostname,generic cat,ls mkdir,awk ppost,hostname cat,sendmail sh,4dwm xclock,hostname hostname,generic ln,rm netscape,userenv wait4wm,ghostvie ex,post awk,drf sprog,virtex ex,date cat,expr generic,sh lock,netscape xterm,generic ls,generic lp,awk cat,postprin cat,gethost gethost,sort spell,ksh cat,ex launchef,sh netscape,ex virtex,xdm 4dwm,hostname date,ln ln,tcppost sh,ex sendmail,reaper cat,mediamai cpp,sed fifo,ghostvie sendmail,ln ls,sh tcpostio,sh getpgrp,lock sendmail,endsessi tellwm,spell more,xterm xterm,sh ls,mkdir expr,tty launchef,sh tr,tcpostio cat,ls ksh,launchef sh,date generic,unlock rmdir,gettxt xconfirm,file post,xrdb cpp,rm unlock,sh gettxt,ex more,help sh,sh ex,ln generic,nawk hostname,gettxt hostname,cat hpost,hostname tset,find tail,wait4wm xhost,ls rm,sh metamail,sh more,stty cat,tcpostio tcpostio,env ksh,hostname gettxt,ksh userenv,cpp sh,ex test,generic rm,hostname id,download gethost,generic tcppost,ex hostname,sendmail ls,test drf,getopt true,ghostvie hostname,hostname stty,gs ghostvie,sh sendmail,xclock rm,xrdb mkpts,sendmail sendmail,lock generic,more sendmail,sh launchef,xsetroot reaper,hostname tty,find expr,sh xrdb,generic download,postprin date,ex ex,test detex,generic hostname,lock lock,mail tcsh,fifo rm,launchef gettxt,lock ls,tr sh,ln ex,sprog sort,true ls,cat mail,tail ls,launchef netstat,lock launchef,ls gs,detex sprog,xsetroot ksh,netscape netscape,tellwm xprop,hpost ppost,tellwm tellwm,ppost awk,getpgrp lock,lp getpgrp,sh netstat,lp ln,xterm ksh,generic gethost,launchef launchef,ghostvie ls,cat date,test test,ksh mediamai,spell virtex,id nawk,dvips hostname,lp find,ksh ksh,post rm,gs gs,toolches xclock,ls ln,mediamai xterm,sendmail netscape,ghostvie gs,xprop endsessi,gethost download,rm xterm,netscape sendmail,sh sh,expr cat,tty tty,ls more,sh help,ls ls,spell spell,toolches 4dwm,more ls,generic date,rm generic,more sh,xdm toolches,gethost tcpostio,mediamai sendmail,pq pq,ls sendmail,ppost bc,ppost rm,ls ex,tty hostname,true true,xclock sh,download ex,find mkdir,more launchef,lp sh,grep date,virtex dvips,endsessi xdm,cat postprin,tcsh nawk,sendmail hostname,cat stty,4dwm toolches,sendmail launchef,tset hostname,nawk getopt,mkpts hostname,stty stty,more more,download ls,netscape hostname,xterm mediamai,netstat netscape,sh mediamai,sendmail ex,generic generic,sendmail more,rm mediamai,ksh cpp,tty stty,xhost xsetroot,more ex,lock true,ex ls,Label
93,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,1,0,93,0,2,0,0,1,0,0,0,0,2,0,2,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,2,0,0,0,1,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,
94,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,2,0,94,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,11,0,0,3,3,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
95,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,1,0,95,0,2,0,1,1,0,1,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,1,0,1,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,
96,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,96,2,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
97,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,1,0,1,0,0,0,
98,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,98,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,2,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
99,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,99,0,2,0,0,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,
100,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,100,2,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,
101,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,1,0,0,3,0,0,4,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,2,2,0,4,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,2,2,0,0,0,0,0,0,2,0,1,
102,0,0,1,0,4,0,0,0,0,0,0,0,3,0,0,1,0,0,0,102,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4,0,0,1,0,0,1,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,4,0,1,0,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
103,0,0,0,0,0,1,0,0,1,2,1,0,2,0,0,0,1,1,0,103,0,1,0,0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,1,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,0,0,1,1,0,0,1,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,
104,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,104,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,6,0,6,0,0,4,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,
105,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,105,0,3,0,0,1,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,1,2,3,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,2,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
106,0,0,0,0,0,1,0,0,1,2,2,0,2,0,0,0,1,1,0,106,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,
107,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,1,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,3,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,
108,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
109,1,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,109,0,3,0,1,0,0,0,0,0,1,3,1,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
110,0,0,0,0,0,5,0,0,4,5,0,0,0,0,0,0,0,6,0,110,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,
111,0,0,0,0,0,2,0,1,3,3,0,0,0,0,0,0,0,3,0,111,0,3,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,
112,0,0,0,0,0,2,1,0,1,3,2,0,2,0,0,0,1,2,0,112,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,4,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,
113,0,0,0,0,0,1,2,1,1,2,1,0,4,0,0,0,2,1,0,113,0,2,0,0,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,
114,0,0,0,0,0,4,0,3,3,4,1,0,0,0,0,0,0,4,0,114,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,10,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
115,1,0,0,1,0,1,0,0,1,3,1,0,0,0,0,0,0,1,0,115,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,1,0,1,2,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,6,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,
116,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,3,2,116,0,3,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,2,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,
