,xterm ex,xconfirm endsessi,popper ex,acroread rm,ls generic,expr acroread,download tcpostio,getopt true,acroread expr,ls sed,rmdir generic,ksh ls,cat cat,as1 ld_,cat hpost,file ppost,cat generic,date date,download hostname,tellwm tellwm,Unnamed: 0,gettxt gettxt,date lp,ping ping,rm ls,rm sh,uname netscape,popper ls,ksh xterm,xterm netscape,cat file,sort sort,cat post,sendmail sh,uname acroread,true grep,showps rm,tput netscape,ln expr,ex rm,tput ls,bc date,xprop endsessi,ex uname,ex popper,sh hostname,calldd sort,generic cat,ls mkdir,awk ppost,hostname cat,sh man,date expr,uname expr,generic ln,netscape uname,userenv wait4wm,netscape xterm,expr date,post awk,date cat,expr generic,nawk cat,sh lock,generic ls,generic lp,awk cat,postprin cat,gethost gethost,ksh cat,gzip sh,acroread acroread,lock netscape,ln ln,tcppost sh,popper popper,sed fifo,ex ksh,ln ls,netscape ksh,sh tcpostio,sh getpgrp,ls ftp,endsessi tellwm,amachec sh,ugen as1,date calldd,xterm xterm,sh ls,mkpts env,rlogin rlogin,tcpostio cat,rcp sh,ls ksh,sh ln,sed nawk,launchef sh,date generic,unlock rmdir,ksh rlogin,gettxt xconfirm,file post,generic expr,rm unlock,cpio sh,echo sh,ln generic,gettxt hostname,sh acroread,cfe ugen,col ul,cat acroread,wait4wm xhost,ls rm,netscape netscape,sh sendmail,tcpostio tcpostio,env ksh,netscape popper,ksh userenv,ksh ex,cpp sh,cat amachec,popper hostname,ls netscape,ld_ driver,lp sh,hostname id,download gethost,generic tcppost,cat launchef,sh netscape,xterm cat,fifo cat,crypt ex,gs ghostvie,endsessi endsessi,acroread uname,xrdb mkpts,sendmail sendmail,acroread basename,lock generic,ln sh,sh launchef,xsetroot reaper,rm expr,find expr,sh xrdb,generic download,ex ex,xt cat,sed sed,xdm 4dwm,showps showps,lock lock,fifo rm,sh showps,launchef netstat,ksh gettxt,more ul,man man,expr expr,true ls,ex crypt,mkdir ls,netscape ex,rm netscape,download netscape,tellwm xprop,hpost ppost,reaper cat,ppost awk,cat ksh,getpgrp lock,lp getpgrp,sh netstat,driver ksh,toolches 4dwm,xterm ksh,generic gethost,ksh netscape,launchef launchef,nscal popper,cat date,sh sh,rshd rsh,id nawk,rlogin ksh,popper nscal,lp find,ksh ksh,hostname gettxt,post rm,gs gs,rsh sed,ls ln,netscape ls,ex netscape,xterm launchef,ddtest date,gethost download,ul more,rshd sh,ps grep,uname uname,expr cat,sh rshd,ls hostname,ls ls,rshd echo,netstat netscape,netscape sh,generic date,rm generic,more sh,ls gzip,man ksh,cat ls,basename acroread,pq pq,ppost bc,ppost rm,nscal netscape,ls ex,calldd date,netscape launchef,true true,expr ddtest,netscape tcpostio,generic rm,expr xt,grep date,endsessi xdm,cat postprin,unpack col,4dwm toolches,nawk getopt,popper netscape,grep grep,crypt crypt,ghostvie gs,netscape hostname,ex tput,ls popper,gethost tcpostio,generic generic,popper ksh,xhost xsetroot,lock true,ex ls,Label
93,0,0,0,0,2,0,1,1,0,4,1,0,0,0,0,0,2,0,0,0,93,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,2,1,0,0,0,0,0,1,1,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,
94,0,0,0,0,1,0,1,2,0,1,1,1,1,0,1,1,1,0,0,0,94,0,2,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,3,0,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,
95,0,0,1,0,0,0,0,1,0,0,0,1,2,0,2,2,0,0,0,0,95,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,2,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,2,0,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,1,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
96,0,0,0,0,1,0,0,1,0,2,1,1,2,0,1,1,1,0,0,0,96,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0,3,0,3,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,1,0,0,1,0,
97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,97,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,28,0,0,0,1,0,0,0,0,0,0,1,0,
98,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,98,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,3,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0,0,0,
99,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,99,0,2,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,2,0,2,0,0,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,1,0,
100,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,100,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,1,0,0,0,0,0,0,1,2,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,
101,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,101,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0,2,0,1,2,1,0,0,0,0,0,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
102,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
103,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,1,0,1,
104,0,0,0,0,0,0,0,1,0,1,0,0,4,0,3,3,0,0,0,0,104,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,1,0,2,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,3,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,
105,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,105,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17,0,3,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,
106,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,106,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,31,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
107,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,107,2,1,0,0,1,0,0,2,0,1,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,9,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,4,0,0,4,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,
108,0,0,0,0,3,0,2,0,0,3,1,0,0,0,0,0,3,0,0,0,108,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,8,0,9,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,
109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,
110,0,0,0,0,2,0,1,1,0,3,1,0,0,0,0,0,2,0,0,0,110,0,2,0,2,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,2,1,2,0,0,0,0,0,1,1,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,1,0,
111,0,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,111,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,
112,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,112,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,
114,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,114,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,
115,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,0,1,0,0,0,115,0,1,0,7,0,0,0,0,0,1,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,1,0,
116,0,0,0,0,2,0,2,1,0,4,2,0,0,0,0,0,2,0,0,0,116,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,2,1,1,0,0,0,0,0,0,1,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,
